"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"150","01/02-30-029-22W3/0","101023002922W300",51.5125795,-109.083887,742.74,1480,2017-08-18,2017-03-09,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"151","01/05-19-026-18W3/0","101051902618W300",51.2325462,-108.5009342,694.11,1529,2017-05-15,2017-03-10,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"152","01/02-31-025-14W3/0","101023102514W300",51.1772438,-107.9432476,1362,1362,2017-11-03,2017-09-15,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"153","01/02-31-029-28W3/0","101023102928W300",51.5207369,-109.9424992,713.18,1653,2016-09-11,2016-08-19,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"154","01/02-31-033-23W3/0","101023103323W300",51.8749317,-109.2488673,688.27,1386,2017-06-19,2017-05-29,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"155","01/02-32-031-19W3/0","101023203119W300",51.7008245,-108.6581736,631.15,1438,2016-12-11,2016-11-21,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"156","01/02-33-024-14W3/0","101023302414W300",51.0841048,-107.9115106,685.95,1825,2017-03-08,2017-02-18,"Horizontal","FORGAN WEST VIKING","RAGING RIVER EXPLORATION INC."
"157","01/02-33-024-15W3/0","101023302415W300",51.0935506,-108.0327837,703.95,1846,2017-07-12,2017-06-30,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"158","01/02-33-025-17W3/0","101023302517W300",51.1775276,-108.3157868,686.51,1535,2017-02-15,2017-01-26,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"159","01/03-03-030-25W3/0","101030303025W300",51.5363229,-109.4621023,727.93,2339,2017-03-19,2017-02-28,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"160","01/03-03-030-26W3/0","101030303026W300",51.5351737,-109.5638075,762.99,1926,2016-09-07,2016-09-04,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"161","01/03-03-033-26W3/0","101030303326W300",51.8029135,-109.6112987,741.38,1477,2017-09-22,2017-08-25,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"162","01/03-04-030-24W3/0","101030403024W300",51.5419008,-109.3210302,711.35,1507,2017-08-01,2017-07-21,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"163","01/03-17-026-19W3/0","101031702619W300",51.221371,-108.6183468,712.3,1594,2016-11-30,2016-11-11,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"164","01/03-17-034-23W3/0","101031703423W300",51.9126369,-109.2543496,694.16,2076,2017-06-11,2017-05-31,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"165","01/03-18-029-21W3/0","101031802921W300",51.4763217,-108.9308121,753.64,1914,2017-11-16,2017-09-29,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"166","01/03-36-029-29W3/0","101033602929W300",51.5164675,-109.9396394,703.04,1987,2016-09-25,2016-08-31,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"167","01/04-30-030-19W3/0","101043003019W300",51.592611,-108.6606471,743.89,1531,2016-09-15,2016-08-31,"Horizontal","DODSLAND VIKING","CRESCENT POINT ENERGY CORP."
"168","01/04-01-026-19W3/0","101040102619W300",51.1852591,-108.5216489,681.58,1586,2017-02-02,2017-01-16,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"169","01/06-21-025-14W3/0","101062102514W300",51.154919,-107.9021888,616.4,1705,2017-07-07,2017-06-14,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"170","01/04-02-030-23W3/0","101040203023W300",51.5357431,-109.1303982,720.51,1483,2017-02-01,2016-12-17,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"171","01/04-02-030-26W3/0","101040203026W300",51.5413119,-109.5615818,758.35,1474,2017-07-06,2017-06-09,"Horizontal","WHITESIDE VIKING","NOVUS ENERGY LTD."
"172","01/04-03-030-22W3/0","101040303022W300",51.5347567,-109.0133921,734.95,1570,2016-02-28,2016-02-20,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"173","01/04-05-030-23W3/0","101040503023W300",51.5414566,-109.2105775,716.72,1526,2016-06-18,2016-06-10,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"174","01/04-09-030-23W3/0","101040903023W300",51.5498534,-109.1777639,716.08,1469,2016-09-18,2016-09-03,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"175","01/04-11-026-18W3/0","101041102618W300",51.2003412,-108.4078362,684.77,1475,2016-09-02,2016-08-24,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"176","01/04-12-026-18W3/0","101041202618W300",51.2000747,-108.3852457,700.67,1447,2017-01-06,2016-12-05,"Horizontal","VIKING SAND","CRESCENT POINT ENERGY CORP."
"177","01/04-12-033-20W3/0","101041203320W300",51.8123593,-108.7064561,638.69,1399,2017-02-06,2017-01-18,"Horizontal","PLENTY VIKING SAND","STEELHEAD PETROLEUM LTD."
"178","01/04-14-030-20W3/0","101041403020W300",51.5646066,-108.6962557,746.99,2225,2017-02-19,2017-01-26,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"179","01/04-15-030-19W3/0","101041503019W300",51.5636502,-108.5865079,769.51,1812.5,2017-07-15,NA,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"180","01/04-15-034-24W3/0","101041503424W300",51.924334,-109.330744,680.1,1811,2017-06-03,2017-05-24,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"181","01/04-16-027-20W3/0","101041602720W300",51.3013869,-108.7432086,740.49,2330,2017-06-05,2017-03-06,"Horizontal","PLATO NORTH VIKING","SPARTAN ENERGY CORP."
"182","01/04-17-026-19W3/0","101041702619W300",51.2214039,-108.6266738,724.9,1510,2016-12-01,2016-11-17,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"183","01/04-18-024-14W3/0","101041802414W300",51.0399971,-107.9366448,667.82,1848,2016-11-01,2016-10-01,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"184","01/04-19-026-18W3/0","101041902618W300",51.228906,-108.5010682,698.55,1549,2017-05-16,2017-03-10,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"185","01/04-29-025-14W3/0","101042902514W300",51.170606,-107.9316017,609.19,2201,2017-01-15,2016-12-16,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"186","01/04-29-029-24W3/0","101042902924W300",51.5063092,-109.3290969,721.78,2340,2017-08-09,2017-07-28,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"187","01/04-30-029-22W3/0","101043002922W300",51.5125678,-109.0928621,738.42,1533,2017-06-19,2017-02-26,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"188","01/04-30-029-24W3/0","101043002924W300",51.5131697,-109.3758898,719.19,1512,2017-01-07,2016-12-08,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"189","01/04-31-033-23W3/0","101043103323W300",51.8750206,-109.2593913,691.65,1437,2017-06-16,2017-06-03,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"190","01/05-01-026-19W3/0","101050102619W300",51.1886549,-108.5222433,680.67,1570,2016-08-27,2016-08-02,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"191","01/05-01-032-20W3/0","101050103220W300",51.7046383,-108.7188853,652.64,1456,2017-09-09,2017-08-25,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"192","01/05-02-030-23W3/0","101050203023W300",51.5360127,-109.1303983,722.29,1459,2017-02-18,2017-01-25,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"193","01/05-03-026-18W3/0","101050302618W300",51.1823535,-108.4405537,684.07,1490,2016-11-03,2016-09-28,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"194","01/05-03-030-22W3/0","101050303022W300",51.5388912,-109.0135157,733.25,1492,2016-11-20,2016-11-08,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"195","01/05-05-030-21W3/0","101050503021W300",51.5316171,-108.9285745,696.49,1564,2016-11-15,2016-10-02,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"196","01/05-09-034-24W3/0","101050903424W300",51.9116577,-109.3561952,692.42,1818,2016-09-04,2016-08-31,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"197","01/05-12-026-18W3/0","101051202618W300",51.2003443,-108.3852463,698.44,1440,2017-01-06,2016-11-30,"Horizontal","VIKING SAND","CRESCENT POINT ENERGY CORP."
"198","01/05-12-033-20W3/0","101051203320W300",51.8124941,-108.7064563,635.9,1366,2017-02-24,2017-01-16,"Horizontal","PLENTY VIKING SAND","STEELHEAD PETROLEUM LTD."
"199","01/05-19-029-21W3/0","101051902921W300",51.4945211,-108.9418618,741.41,1580,2017-08-25,2017-08-04,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"200","01/05-35-033-24W3/0","101053503324W300",51.8734013,-109.2850118,697.5,2264,2016-11-28,2016-11-21,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"201","01/06-02-030-26W3/0","101060203026W300",51.5317423,-109.558123,757.2,1514,2017-06-23,2017-06-07,"Horizontal","WHITESIDE VIKING","NOVUS ENERGY LTD."
"202","01/06-03-030-25W3/0","101060303025W300",51.5364577,-109.4621021,729.46,2325,2017-03-19,2017-03-04,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"203","01/06-03-030-26W3/0","101060303026W300",51.538515,-109.5632458,760.98,1959,2016-12-01,2016-11-20,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"204","01/06-05-030-21W3/0","101060503021W300",51.5313359,-108.9205101,696.89,1562,2016-09-08,2016-08-23,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"205","01/06-09-034-24W3/0","101060903424W300",51.9120304,-109.3495105,694.02,1848,2017-01-16,2016-12-15,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"206","01/06-11-030-26W3/0","101061103026W300",51.5601859,-109.5568873,759.92,1549,2017-01-20,2016-12-18,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"207","01/06-14-033-23W3/0","101061403323W300",51.8216634,-109.1615778,691.19,1556,2016-12-09,2016-11-24,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"208","01/06-16-029-22W3/0","101061602922W300",51.4796014,-109.024609,756.39,1936,2017-08-06,2017-07-31,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"209","01/06-22-032-26W3/0","101062203226W300",51.749162,-109.6108247,752.14,1492.5,2017-03-17,2017-01-30,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"210","01/06-23-030-26W3/0","101062303026W300",51.5815941,-109.540153,748.84,1942,2016-09-10,2016-09-07,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"211","01/07-02-031-22W3/0","101070203122W300",51.6241508,-109.0009763,681.28,1305,2016-07-01,2016-06-17,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"212","01/07-03-034-24W3/0","101070303424W300",51.8880167,-109.3374174,698.28,1871,2017-01-21,2016-12-21,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"213","01/07-09-030-21W3/0","101070903021W300",51.5463203,-108.8943998,690.2,1481,2017-07-26,2017-07-12,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"214","01/07-13-029-21W3/0","101071302921W300",51.4795218,-108.840763,747.5,1909,2017-06-22,2017-06-08,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"215","01/07-11-026-18W3/0","101071102618W300",51.2001658,-108.3966036,694.84,1490,2017-01-21,2016-12-19,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"216","01/07-21-025-14W3/0","101072102514W300",51.1558693,-107.8967909,622.03,1784,2016-09-13,2016-09-07,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"217","01/07-21-032-19W3/0","101072103219W300",51.7561633,-108.6232426,627.93,1476,2017-06-07,2017-05-24,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"218","01/07-33-032-20W3/0","101073303220W300",51.7784574,-108.7773121,641.78,1443,2016-06-17,2016-06-08,"Horizontal","PLENTY VIKING SAND","TEINE ENERGY LTD."
"219","01/08-06-026-18W3/0","101080602618W300",51.1903534,-108.5045322,684.57,1338,2016-08-26,2016-08-01,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"220","01/08-23-026-19W3/0","101082302619W300",51.2329569,-108.5514075,698.44,1443,2016-02-15,2016-02-06,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"221","01/08-23-029-23W3/0","101082302923W300",51.4943543,-109.1346498,740.78,1521,2016-10-01,2016-09-11,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"222","01/08-24-030-21W3/0","101082403021W300",51.5825687,-108.8309211,690.94,1471,2017-07-12,2017-06-30,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"223","01/09-07-030-19W3/0","101090703019W300",51.5634856,-108.6546297,748.04,1571,2016-06-24,2016-06-14,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"224","01/09-13-024-15W3/0","101091302415W300",51.0468451,-107.9699565,676.61,1393,2016-11-08,2016-10-26,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"225","01/09-13-031-22W3/0","101091303122W300",51.6582393,-108.9944382,686.14,1460,2017-07-22,2017-06-13,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"226","01/09-16-029-22W3/0","101091602922W300",51.4906102,-109.029639,744.86,1483,2017-05-28,2017-03-13,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"227","01/09-16-030-20W3/0","101091603020W300",51.5736923,-108.7585737,719.53,1530,2016-12-16,2016-11-06,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"228","01/09-19-026-18W3/0","101091902618W300",51.2387452,-108.5060128,695.05,1550,2017-03-09,2017-03-01,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"229","01/09-19-029-22W3/0","101091902922W300",51.5058398,-109.0781267,737.28,1593,2017-05-22,2017-03-09,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"230","01/09-21-033-23W3/0","101092103323W300",51.8496611,-109.2070522,711.12,1544,2016-02-18,2016-02-11,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"231","01/09-21-034-24W3/0","101092103424W300",51.9242965,-109.3362997,677.91,1850,2016-09-24,2016-09-03,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"232","01/09-22-025-18W3/0","101092202518W300",51.1510914,-108.4356095,677.82,1443,2016-03-05,2016-02-15,"Horizontal","PLATO VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"233","01/09-22-034-24W3/0","101092203424W300",51.9237108,-109.3142824,670.1,1838,2016-11-22,2016-11-09,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"234","01/09-23-026-19W3/0","101092302619W300",51.2362704,-108.5513916,699.37,1463,2016-02-16,2016-02-07,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"235","01/09-27-029-25W3/0","101092702925W300",51.5201421,-109.4279461,724.26,1493,2017-07-30,2017-07-12,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"236","01/09-28-030-25W3/0","101092803025W300",51.6002672,-109.4624907,699.11,1443,2016-12-01,2016-11-16,"Horizontal","SMILEY DEWAR VIKING","RAGING RIVER EXPLORATION INC."
"237","01/09-30-033-23W3/0","101093003323W300",51.8623397,-109.2657304,702.97,2325,2017-07-08,2017-06-13,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"238","01/09-34-024-15W3/0","101093402415W300",51.0900903,-108.0235591,709.2,1891.5,2017-07-11,2017-06-25,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"239","01/09-34-032-19W3/0","101093403219W300",51.795801,-108.606368,597.23,1400,2017-09-16,2017-09-05,"Horizontal","PLENTY VIKING SAND","TEINE ENERGY LTD."
"240","01/09-35-025-18W3/0","101093502518W300",51.1845157,-108.4030339,692.56,1478,2016-09-27,2016-09-11,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"241","01/08-20-029-22W3/0","101082002922W300",51.4951138,-109.0692056,736.69,1879,2016-10-01,2016-09-01,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"242","01/08-22-029-22W3/0","101082202922W300",51.4971069,-109.0179337,738.01,1500,2017-05-23,2017-02-26,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"243","01/08-34-029-25W3/0","101083402925W300",51.5243703,-109.4398547,722.05,1508,2017-07-09,2017-06-26,"Horizontal","VIKING SAND","WHITECAP RESOURCES INC."
"244","01/10-09-032-23W3/0","101100903223W300",51.7311941,-109.1903556,734.35,1516,2017-02-14,2017-01-25,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"245","01/11-26-029-22W3/0","101112602922W300",51.5146565,-109.0050131,727.27,1496,2016-03-05,2016-02-27,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"246","01/11-31-024-14W3/0","101113102414W300",51.0799275,-107.947828,717.09,1886,2016-10-01,2016-09-14,"Horizontal","FORGAN WEST VIKING","RAGING RIVER EXPLORATION INC."
"247","01/13-14-032-23W3/0","101131403223W300",51.7421572,-109.167002,701.49,1533,2017-05-24,2017-03-06,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"248","01/14-25-029-29W3/0","101142502929W300",51.5164402,-109.9397777,695.72,1705,2016-09-25,2016-09-01,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"249","01/15-32-029-28W3/0","101153202928W300",51.532418,-109.9194852,714.65,1970,2017-04-03,2017-03-08,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"250","01/10-35-025-15W3/0","101103502515W300",51.1778166,-108.0056301,644.41,1793,2017-07-13,2017-06-22,"Horizontal","ELROSE VIKING SAND","RAGING RIVER EXPLORATION INC."
"251","01/08-11-030-20W3/0","101081103020W300",51.5635168,-108.7014503,736.11,1911,2016-08-18,2016-07-29,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"252","01/08-12-033-20W3/0","101081203320W300",51.812631,-108.710668,641.36,1431,2017-02-02,2017-01-10,"Horizontal","PLENTY VIKING SAND","STEELHEAD PETROLEUM LTD."
"253","01/08-13-024-15W3/0","101081302415W300",51.0446693,-107.9699311,673.6,1407,2016-11-12,2016-10-27,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"254","01/08-15-026-19W3/0","101081502619W300",51.2182059,-108.5745103,700.84,1469,2016-02-24,2016-02-14,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"255","01/08-15-030-19W3/0","101081503019W300",51.5606329,-108.5842026,774.74,1537,2016-11-08,2016-10-04,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"256","01/08-16-033-24W3/0","101081603324W300",51.8281436,-109.3498959,704.17,1541,2017-06-12,2017-05-30,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"257","01/08-18-026-18W3/0","101081802618W300",51.218467,-108.5057351,698.04,1474,2017-08-25,2017-08-05,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"258","01/08-19-029-21W3/0","101081902921W300",51.4947893,-108.9483486,737.59,1623,2017-09-03,2017-08-15,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"259","01/15-23-025-14W3/0","101152302514W300",51.138507,-107.8498237,604.9,2156,2016-11-26,2016-11-14,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"260","01/08-20-030-20W3/0","101082003020W300",51.5813887,-108.7941612,697.73,2346,2017-01-06,2016-12-02,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"261","01/08-20-034-24W3/0","101082003424W300",51.9408357,-109.3605588,672,1809,2016-12-01,2016-11-17,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"262","01/08-21-025-14W3/0","101082102514W300",51.1381951,-107.889871,NA,NA,2018-02-22,2018-02-04,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"263","01/08-22-026-19W3/0","101082202619W300",51.2262345,-108.5642083,695.9,1410,2016-09-02,2016-07-20,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"264","01/08-21-033-23W3/0","101082103323W300",51.8428729,-109.2073567,703.9,1456,2016-12-07,2016-11-27,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"265","01/08-29-032-19W3/0","101082903219W300",51.7713236,-108.6642131,627.32,1459,2016-01-27,2016-01-16,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"266","01/08-30-023-14W3/0","101083002314W300",50.9834114,-107.9592712,641.03,2212,2017-05-19,2017-03-07,"Horizontal","VIKING SAND","NAL RESOURCES LIMITED"
"267","01/08-30-025-14W3/0","101083002514W300",51.1596863,-107.9591457,619.65,2190,2016-11-20,2016-11-06,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"268","01/08-30-029-24W3/0","101083002924W300",51.5085228,-109.3709135,722.32,1529,2017-01-06,2016-12-05,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"269","01/08-30-030-19W3/0","101083003019W300",51.5967864,-108.6660935,739.92,1528,2016-11-05,2016-09-06,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"270","01/08-30-031-20W3/0","101083003120W300",51.6830236,-108.8293824,688.32,1474,2017-03-12,2017-02-13,"Horizontal","DODSLAND VIKING","NAL RESOURCES LIMITED"
"271","01/08-31-025-17W3/0","101083102517W300",51.181314,-108.3533179,686.56,1456,2016-12-16,2016-11-20,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"272","01/08-32-029-25W3/0","101083202925W300",51.52704,-109.4860141,730.01,1514,2016-09-20,2016-09-09,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"273","01/08-33-029-23W3/0","101083302923W300",51.52036,-109.1807602,714.88,1559,2016-07-26,2016-07-11,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"274","01/08-34-024-15W3/0","101083402415W300",51.0861482,-108.0200605,713.54,1581,2016-10-01,2016-09-28,"Horizontal","ELROSE SOUTH VIKING","RAGING RIVER EXPLORATION INC."
"275","01/08-35-029-21W3/0","101083502921W300",51.522391,-108.8651296,727.36,2296,2016-10-01,2016-09-16,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
